date,post_type,category_code,category
2025-10-13,IG reel,F,תיעוד
2025-10-13,IG reel,F,תיעוד
2025-10-13,IG reel,F,תיעוד
2025-10-13,IG image,F,תיעוד
2025-10-13,IG image,F,תיעוד
2025-10-13,IG reel,N,סיקור שוטף
2025-10-13,IG reel,S,תוכן מתוכנית/כתבה
2025-10-13,IG image,N,סיקור שוטף
2025-10-13,IG carousel,F,תיעוד
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG reel,S,תוכן מתוכנית/כתבה
2025-10-14,IG image,S,תוכן מתוכנית/כתבה
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG reel,F,תיעוד
2025-10-14,IG reel,F,תיעוד
2025-10-14,IG reel,S,תוכן מתוכנית/כתבה
2025-10-14,IG reel,F,תיעוד
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,S,תוכן מתוכנית/כתבה
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG reel,F,תיעוד
2025-10-14,IG reel,F,תיעוד
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG reel,S,תוכן מתוכנית/כתבה
2025-10-14,IG carousel,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-14,IG image,N,סיקור שוטף
2025-10-15,IG image,N,סיקור שוטף
2025-10-15,IG image,N,סיקור שוטף
2025-10-15,IG image,N,סיקור שוטף
2025-10-15,IG image,B,ברייקינג
2025-10-15,IG reel,F,תיעוד
2025-10-15,IG image,N,סיקור שוטף
2025-10-15,IG reel,M,מגזין/פנאי
2025-10-15,IG image,N,סיקור שוטף
2025-10-15,IG reel,S,תוכן מתוכנית/כתבה
2025-10-15,IG reel,S,תוכן מתוכנית/כתבה
2025-10-15,IG reel,S,תוכן מתוכנית/כתבה
2025-10-15,IG reel,F,תיעוד
2025-10-15,IG reel,F,תיעוד
2025-10-15,IG reel,S,תוכן מתוכנית/כתבה
2025-10-15,IG carousel,N,סיקור שוטף
2025-10-15,IG reel,S,תוכן מתוכנית/כתבה
2025-10-15,IG reel,S,תוכן מתוכנית/כתבה
2025-10-15,IG reel,N,סיקור שוטף
2025-10-15,IG image,N,סיקור שוטף
2025-10-15,IG image,N,סיקור שוטף
2025-10-16,IG reel,B,ברייקינג
2025-10-16,IG image,S,תוכן מתוכנית/כתבה
2025-10-16,IG image,F,תיעוד
2025-10-16,IG image,B,ברייקינג
2025-10-16,IG carousel,N,סיקור שוטף
2025-10-16,IG image,N,סיקור שוטף
2025-10-16,IG reel,N,סיקור שוטף
2025-10-16,IG image,S,תוכן מתוכנית/כתבה
2025-10-16,IG image,N,סיקור שוטף
2025-10-16,IG image,N,סיקור שוטף
2025-10-16,IG reel,S,תוכן מתוכנית/כתבה
2025-10-16,IG reel,F,תיעוד
2025-10-16,IG carousel,F,תיעוד
2025-10-16,IG carousel,N,סיקור שוטף
2025-10-16,IG reel,F,תיעוד
2025-10-16,IG image,N,סיקור שוטף
2025-10-16,IG image,N,סיקור שוטף
2025-10-16,IG reel,M,מגזין/פנאי
2025-10-16,IG image,N,סיקור שוטף
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG carousel,F,תיעוד
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG reel,N,סיקור שוטף
2025-10-17,IG reel,S,תוכן מתוכנית/כתבה
2025-10-17,IG reel,M,מגזין/פנאי
2025-10-17,IG carousel,N,סיקור שוטף
2025-10-17,IG reel,P,קידום שידור
2025-10-17,IG reel,F,תיעוד
2025-10-17,IG reel,F,תיעוד
2025-10-17,IG carousel,N,סיקור שוטף
2025-10-17,IG reel,S,תוכן מתוכנית/כתבה
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG reel,N,סיקור שוטף
2025-10-17,IG reel,F,תיעוד
2025-10-17,IG reel,M,מגזין/פנאי
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG image,F,תיעוד
2025-10-17,IG reel,M,מגזין/פנאי
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG image,N,סיקור שוטף
2025-10-17,IG image,N,סיקור שוטף
2025-10-18,IG carousel,N,סיקור שוטף
2025-10-18,IG reel,M,מגזין/פנאי
2025-10-18,IG image,F,תיעוד
2025-10-18,IG reel,F,תיעוד
2025-10-18,IG carousel,N,סיקור שוטף
2025-10-18,IG reel,F,תיעוד
2025-10-18,IG carousel,P,קידום שידור
2025-10-18,IG image,N,סיקור שוטף
2025-10-18,IG image,F,תיעוד
2025-10-18,IG reel,N,סיקור שוטף
2025-10-18,IG image,N,סיקור שוטף
2025-10-18,IG image,N,סיקור שוטף
2025-10-19,IG carousel,F,תיעוד
2025-10-19,IG image,B,ברייקינג
2025-10-19,IG image,N,סיקור שוטף
2025-10-19,IG image,N,סיקור שוטף
2025-10-19,IG reel,B,ברייקינג
2025-10-19,IG reel,N,סיקור שוטף
2025-10-19,IG image,N,סיקור שוטף
2025-10-19,IG carousel,B,ברייקינג
2025-10-19,IG reel,M,מגזין/פנאי
2025-10-19,IG image,N,סיקור שוטף
2025-10-19,IG reel,F,תיעוד
2025-10-19,IG reel,F,תיעוד
2025-10-19,IG reel,F,תיעוד
2025-10-19,IG reel,F,תיעוד
2025-10-19,IG reel,F,תיעוד
2025-10-19,IG image,B,ברייקינג
2025-10-19,IG image,F,תיעוד
2025-10-19,IG reel,N,סיקור שוטף
2025-10-19,IG carousel,N,סיקור שוטף
2025-10-19,IG reel,N,סיקור שוטף
2025-10-19,IG carousel,N,סיקור שוטף
2025-10-20,IG image,N,סיקור שוטף
2025-10-20,IG reel,N,סיקור שוטף
2025-10-20,IG reel,B,ברייקינג
2025-10-20,IG reel,N,סיקור שוטף
2025-10-20,IG image,N,סיקור שוטף
2025-10-20,IG reel,N,סיקור שוטף
2025-10-20,IG reel,M,מגזין/פנאי
2025-10-20,IG reel,N,סיקור שוטף
2025-10-20,IG image,P,קידום שידור
2025-10-20,IG reel,N,סיקור שוטף
2025-10-20,IG reel,N,סיקור שוטף
2025-10-20,IG reel,N,סיקור שוטף
2025-10-20,IG reel,S,תוכן מתוכנית/כתבה
2025-10-20,IG image,N,סיקור שוטף
2025-10-20,IG image,N,סיקור שוטף
2025-10-20,IG reel,S,תוכן מתוכנית/כתבה
2025-10-20,IG reel,S,תוכן מתוכנית/כתבה
2025-10-21,IG image,N,סיקור שוטף
2025-10-21,IG image,N,סיקור שוטף
2025-10-21,IG carousel,N,סיקור שוטף
2025-10-21,IG carousel,N,סיקור שוטף
2025-10-21,IG image,N,סיקור שוטף
2025-10-21,IG image,N,סיקור שוטף
2025-10-21,IG carousel,S,תוכן מתוכנית/כתבה
2025-10-21,IG reel,F,תיעוד
2025-10-21,IG image,N,סיקור שוטף
2025-10-21,IG reel,F,תיעוד
2025-10-21,IG carousel,N,סיקור שוטף
2025-10-21,IG image,F,תיעוד
2025-10-21,IG carousel,N,סיקור שוטף
2025-10-21,IG image,N,סיקור שוטף
2025-10-22,IG carousel,N,סיקור שוטף
2025-10-22,IG reel,N,סיקור שוטף
2025-10-22,IG carousel,N,סיקור שוטף
2025-10-22,IG reel,N,סיקור שוטף
2025-10-22,IG reel,N,סיקור שוטף
2025-10-22,IG reel,P,קידום שידור
2025-10-23,IG image,B,ברייקינג
2025-10-23,IG carousel,N,סיקור שוטף
2025-10-23,IG reel,N,סיקור שוטף
2025-10-23,IG carousel,N,סיקור שוטף
2025-10-23,IG reel,M,מגזין/פנאי
2025-10-23,IG reel,S,תוכן מתוכנית/כתבה
2025-10-23,IG reel,F,תיעוד
2025-10-23,IG carousel,N,סיקור שוטף
2025-10-23,IG reel,N,סיקור שוטף
2025-10-23,IG reel,N,סיקור שוטף
2025-10-23,IG image,N,סיקור שוטף
2025-10-24,IG image,F,תיעוד
2025-10-24,IG image,N,סיקור שוטף
2025-10-24,IG carousel,N,סיקור שוטף
2025-10-24,IG reel,N,סיקור שוטף
2025-10-24,IG reel,P,קידום שידור
2025-10-24,IG reel,F,תיעוד
2025-10-24,IG reel,F,תיעוד
2025-10-24,IG reel,P,קידום שידור
2025-10-24,IG reel,N,סיקור שוטף
2025-10-25,IG reel,F,תיעוד
2025-10-25,IG image,N,סיקור שוטף
2025-10-25,IG reel,S,תוכן מתוכנית/כתבה
2025-10-25,IG reel,M,מגזין/פנאי
2025-10-25,IG image,N,סיקור שוטף
2025-10-25,IG reel,N,סיקור שוטף
2025-10-25,IG reel,S,תוכן מתוכנית/כתבה
2025-10-25,IG reel,F,תיעוד
2025-10-25,IG image,N,סיקור שוטף
2025-10-25,IG carousel,N,סיקור שוטף
2025-10-26,IG carousel,N,סיקור שוטף
2025-10-26,IG carousel,N,סיקור שוטף
2025-10-26,IG carousel,F,תיעוד
2025-10-26,IG reel,N,סיקור שוטף
2025-10-26,IG reel,S,תוכן מתוכנית/כתבה
2025-10-26,IG carousel,P,קידום שידור
2025-10-26,IG reel,S,תוכן מתוכנית/כתבה
2025-10-26,IG reel,N,סיקור שוטף
2025-10-26,IG reel,F,תיעוד
2025-10-26,IG image,B,ברייקינג
2025-10-26,IG reel,P,קידום שידור
2025-10-27,IG reel,N,סיקור שוטף
2025-10-27,IG reel,P,קידום שידור
2025-10-27,IG image,N,סיקור שוטף
2025-10-27,IG carousel,M,מגזין/פנאי
2025-10-27,IG reel,M,מגזין/פנאי
2025-10-27,IG reel,F,תיעוד
2025-10-27,IG image,M,מגזין/פנאי
2025-10-27,IG image,N,סיקור שוטף
2025-10-27,IG reel,N,סיקור שוטף
2025-10-27,IG reel,N,סיקור שוטף
2025-10-27,IG image,N,סיקור שוטף
2025-10-28,IG reel,N,סיקור שוטף
2025-10-28,IG image,B,ברייקינג
2025-10-28,IG reel,F,תיעוד
2025-10-28,IG image,N,סיקור שוטף
2025-10-28,IG image,N,סיקור שוטף
2025-10-28,IG carousel,N,סיקור שוטף
2025-10-28,IG carousel,F,תיעוד
2025-10-28,IG carousel,F,תיעוד
2025-10-28,IG image,N,סיקור שוטף
2025-10-28,IG image,N,סיקור שוטף
2025-10-28,IG carousel,F,תיעוד
2025-10-28,IG image,F,תיעוד
2025-10-28,IG image,N,סיקור שוטף
2025-10-28,IG image,N,סיקור שוטף
2025-10-29,IG reel,F,תיעוד
2025-10-29,IG image,N,סיקור שוטף
2025-10-29,IG reel,F,תיעוד
2025-10-29,IG reel,N,סיקור שוטף
2025-10-30,IG image,N,סיקור שוטף
2025-10-30,IG image,N,סיקור שוטף
2025-10-30,IG reel,M,מגזין/פנאי
2025-10-30,IG carousel,S,תוכן מתוכנית/כתבה
2025-10-30,IG carousel,F,תיעוד
2025-10-30,IG reel,N,סיקור שוטף
2025-10-30,IG reel,B,ברייקינג
2025-10-30,IG image,N,סיקור שוטף
2025-10-30,IG image,N,סיקור שוטף
2025-10-30,IG image,N,סיקור שוטף
2025-10-30,IG reel,F,תיעוד
2025-10-30,IG reel,N,סיקור שוטף
2025-10-30,IG reel,F,תיעוד
2025-10-30,IG image,N,סיקור שוטף
2025-10-30,IG reel,N,סיקור שוטף
2025-10-30,IG image,N,סיקור שוטף
2025-10-31,IG reel,N,סיקור שוטף
2025-10-31,IG reel,P,קידום שידור
2025-10-31,IG carousel,P,קידום שידור
2025-10-31,IG reel,N,סיקור שוטף
2025-10-31,IG reel,S,תוכן מתוכנית/כתבה
2025-10-31,IG image,N,סיקור שוטף
2025-10-31,IG reel,N,סיקור שוטף
2025-10-31,IG image,B,ברייקינג
2025-11-01,IG reel,F,תיעוד
2025-11-01,IG reel,M,מגזין/פנאי
2025-11-01,IG carousel,B,ברייקינג
2025-11-01,IG reel,S,תוכן מתוכנית/כתבה
2025-11-01,IG reel,S,תוכן מתוכנית/כתבה
2025-11-01,IG reel,S,תוכן מתוכנית/כתבה
2025-11-01,IG reel,S,תוכן מתוכנית/כתבה
2025-11-02,IG image,N,סיקור שוטף
2025-11-02,IG image,N,סיקור שוטף
2025-11-02,IG image,N,סיקור שוטף
2025-11-02,IG image,N,סיקור שוטף
2025-11-02,IG image,N,סיקור שוטף
2025-11-02,IG reel,N,סיקור שוטף
2025-11-02,IG carousel,N,סיקור שוטף
2025-11-02,IG image,N,סיקור שוטף
2025-11-02,IG carousel,N,סיקור שוטף
2025-11-02,IG reel,S,תוכן מתוכנית/כתבה
2025-11-02,IG image,N,סיקור שוטף
2025-11-03,IG reel,N,סיקור שוטף
2025-11-03,IG image,N,סיקור שוטף
2025-11-03,IG carousel,N,סיקור שוטף
2025-11-03,IG carousel,N,סיקור שוטף
2025-11-03,IG image,N,סיקור שוטף
2025-11-03,IG image,F,תיעוד
2025-11-03,IG reel,N,סיקור שוטף
2025-11-03,IG carousel,N,סיקור שוטף
2025-11-03,IG image,N,סיקור שוטף
2025-11-03,IG carousel,N,סיקור שוטף
2025-11-03,IG carousel,M,מגזין/פנאי
2025-11-03,IG carousel,S,תוכן מתוכנית/כתבה
2025-11-04,IG reel,S,תוכן מתוכנית/כתבה
2025-11-04,IG carousel,N,סיקור שוטף
2025-11-04,IG reel,N,סיקור שוטף
2025-11-04,IG reel,M,מגזין/פנאי
2025-11-04,IG image,N,סיקור שוטף
2025-11-04,IG reel,S,תוכן מתוכנית/כתבה
2025-11-04,IG reel,P,קידום שידור
2025-11-04,IG image,B,ברייקינג
2025-11-04,IG reel,M,מגזין/פנאי
2025-11-04,IG image,M,מגזין/פנאי
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG reel,N,סיקור שוטף
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG image,N,סיקור שוטף
2025-11-05,IG reel,N,סיקור שוטף
2025-11-05,IG image,?,לא סווג
2025-11-05,IG image,?,לא סווג
2025-11-05,IG image,?,לא סווג
2025-11-05,IG image,?,לא סווג
2025-11-05,IG carousel,?,לא סווג
2025-11-06,IG image,?,לא סווג
2025-11-06,IG image,?,לא סווג
2025-11-06,IG carousel,?,לא סווג
2025-11-06,IG reel,?,לא סווג
2025-11-06,IG image,?,לא סווג
2025-11-06,IG reel,?,לא סווג
2025-11-06,IG image,?,לא סווג
2025-11-06,IG carousel,?,לא סווג
2025-11-06,IG reel,P,קידום שידור
2025-11-06,IG image,?,לא סווג
2025-11-07,IG reel,S,תוכן מתוכנית/כתבה
2025-11-07,IG image,?,לא סווג
2025-11-08,IG reel,P,קידום שידור
2025-11-08,IG image,?,לא סווג
2025-11-08,IG reel,?,לא סווג
2025-11-08,IG reel,F,תיעוד
2025-11-08,IG reel,P,קידום שידור
2025-11-08,IG reel,?,לא סווג
2025-11-08,IG reel,F,תיעוד
2025-11-08,IG reel,?,לא סווג
2025-11-08,IG image,?,לא סווג
2025-11-08,IG image,?,לא סווג
2025-11-09,IG reel,?,לא סווג
2025-11-09,IG image,?,לא סווג
2025-11-09,IG carousel,?,לא סווג
2025-11-09,IG carousel,?,לא סווג
2025-11-09,IG image,?,לא סווג
2025-11-09,IG reel,?,לא סווג
2025-11-09,IG image,?,לא סווג
2025-11-09,IG image,?,לא סווג
2025-11-09,IG reel,?,לא סווג
2025-11-09,IG reel,?,לא סווג
2025-11-09,IG image,?,לא סווג
2025-11-10,IG carousel,?,לא סווג
2025-11-10,IG reel,?,לא סווג
2025-11-10,IG image,?,לא סווג
2025-11-10,IG reel,?,לא סווג
2025-11-10,IG image,?,לא סווג
2025-11-10,IG image,?,לא סווג
2025-11-10,IG carousel,?,לא סווג
2025-11-10,IG reel,?,לא סווג
2025-11-10,IG image,?,לא סווג
2025-11-10,IG image,?,לא סווג
2025-11-10,IG carousel,?,לא סווג
2025-11-10,IG image,?,לא סווג
2025-11-10,IG reel,?,לא סווג
2025-11-11,IG reel,?,לא סווג
2025-11-11,IG image,?,לא סווג
2025-11-11,IG reel,P,קידום שידור
2025-11-11,IG carousel,?,לא סווג
2025-11-11,IG reel,P,קידום שידור
2025-11-11,IG image,?,לא סווג
2025-11-11,IG reel,?,לא סווג
2025-11-11,IG reel,?,לא סווג
2025-11-11,IG reel,?,לא סווג
2025-11-12,IG reel,?,לא סווג
2025-11-12,IG image,F,תיעוד
2025-11-12,IG reel,?,לא סווג
2025-11-12,IG reel,?,לא סווג
2025-11-12,IG reel,F,תיעוד
2025-11-12,IG reel,?,לא סווג
2025-11-12,IG image,?,לא סווג
2025-11-12,IG reel,F,תיעוד
2025-11-12,IG image,?,לא סווג
2025-11-12,IG image,?,לא סווג
2025-11-13,IG image,?,לא סווג
2025-11-13,IG carousel,?,לא סווג
2025-11-13,IG image,P,קידום שידור
2025-11-13,IG reel,S,תוכן מתוכנית/כתבה
2025-11-13,IG image,?,לא סווג
2025-11-13,IG image,?,לא סווג
2025-11-13,IG carousel,?,לא סווג
2025-11-13,IG reel,?,לא סווג
2025-11-13,IG reel,P,קידום שידור
2025-11-13,IG image,?,לא סווג
2025-11-13,IG carousel,?,לא סווג
2025-11-13,IG reel,?,לא סווג
2025-11-13,IG carousel,?,לא סווג
2025-11-14,IG carousel,?,לא סווג
2025-11-14,IG reel,?,לא סווג
2025-11-14,IG reel,?,לא סווג
2025-11-14,IG reel,?,לא סווג
2025-11-14,IG carousel,?,לא סווג
2025-11-15,IG reel,P,קידום שידור
2025-11-15,IG carousel,P,קידום שידור
2025-11-15,IG image,?,לא סווג
2025-11-15,IG image,?,לא סווג
2025-11-15,IG reel,?,לא סווג
2025-11-15,IG reel,?,לא סווג
2025-11-15,IG image,?,לא סווג
2025-11-15,IG carousel,?,לא סווג
2025-11-15,IG reel,?,לא סווג
2025-11-15,IG image,?,לא סווג
2025-11-15,IG reel,?,לא סווג
2025-11-16,IG image,?,לא סווג
2025-11-16,IG carousel,?,לא סווג
2025-11-16,IG reel,?,לא סווג
2025-11-16,IG reel,?,לא סווג
2025-11-16,IG image,?,לא סווג
2025-11-16,IG reel,?,לא סווג
2025-11-16,IG image,?,לא סווג
2025-11-16,IG image,F,תיעוד
2025-11-17,IG reel,?,לא סווג
2025-11-17,IG image,?,לא סווג
2025-11-17,IG carousel,?,לא סווג
2025-11-17,IG carousel,?,לא סווג
2025-11-17,IG image,?,לא סווג
2025-11-17,IG image,?,לא סווג
2025-11-17,IG reel,?,לא סווג
2025-11-17,IG carousel,?,לא סווג
2025-11-18,IG carousel,?,לא סווג
2025-11-18,IG carousel,?,לא סווג
2025-11-18,IG image,?,לא סווג
2025-11-18,IG carousel,?,לא סווג
2025-11-18,IG image,?,לא סווג
2025-11-18,IG reel,?,לא סווג
2025-11-18,IG reel,?,לא סווג
2025-11-18,IG image,?,לא סווג
2025-11-18,IG image,?,לא סווג
2025-11-18,IG image,?,לא סווג
2025-11-18,IG reel,?,לא סווג
2025-11-19,IG image,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-19,IG carousel,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-19,IG image,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-19,IG image,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-19,IG image,?,לא סווג
2025-11-19,IG carousel,?,לא סווג
2025-11-19,IG carousel,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-19,IG reel,?,לא סווג
2025-11-20,IG reel,?,לא סווג
2025-11-20,IG reel,?,לא סווג
2025-11-20,IG carousel,?,לא סווג
2025-11-20,IG reel,?,לא סווג
2025-11-20,IG carousel,?,לא סווג
2025-11-20,IG reel,?,לא סווג
2025-11-20,IG reel,?,לא סווג
2025-11-20,IG carousel,?,לא סווג
2025-11-20,IG reel,?,לא סווג
2025-11-20,IG image,?,לא סווג
2025-11-20,IG carousel,?,לא סווג
2025-11-20,IG image,?,לא סווג
2025-11-20,IG image,?,לא סווג
2025-11-21,IG reel,?,לא סווג
2025-11-21,IG reel,?,לא סווג
2025-11-21,IG reel,?,לא סווג
2025-11-21,IG image,?,לא סווג
2025-11-21,IG carousel,?,לא סווג
2025-11-21,IG image,?,לא סווג
2025-11-21,IG image,?,לא סווג
2025-11-21,IG image,?,לא סווג
2025-11-21,IG carousel,?,לא סווג
2025-11-21,IG reel,S,תוכן מתוכנית/כתבה
2025-11-22,IG image,?,לא סווג
2025-11-22,IG reel,?,לא סווג
2025-11-22,IG reel,?,לא סווג
2025-11-22,IG carousel,?,לא סווג
2025-11-22,IG reel,?,לא סווג
2025-11-23,IG carousel,?,לא סווג
2025-11-23,IG image,?,לא סווג
2025-11-23,IG reel,?,לא סווג
2025-11-23,IG carousel,?,לא סווג
2025-11-23,IG carousel,?,לא סווג
2025-11-23,IG reel,?,לא סווג
2025-11-23,IG carousel,?,לא סווג
